"year","month","vwnd","uwnd","temp","mld","ssh"
2000,1,1.24553772689567,-0.411924532712504,-1.09222968239171,0.661153565960333,-1.01763756550001
2000,10,-0.534691097404114,-0.519496461304402,0.529834918336796,-1.00168330637469,-0.731489608348057
2000,11,0.230258411664995,-0.785423005589957,-0.327380111063507,0.155770928206798,-0.895478204980569
2000,12,0.97881539012361,-1.10759274096671,-0.883274194702593,0.284657280864974,-0.913199408237071
2000,2,1.57264803127155,-0.832383339899111,-1.23410139707034,0.443902764369792,-0.885852982907239
2000,3,0.476040612560421,-0.572463350001935,-1.11929321435259,0.268078181040914,-1.39760894903031
2000,4,0.00763727014826987,-0.148728240421666,-0.791238600410094,0.267777876088526,-1.66603570292576
2000,5,-0.0041018969340847,-0.106682359703006,-0.198920635528712,0.0747701833521152,-1.54720469022607
2000,6,-0.52792256863591,0.564413580598735,0.277978161793509,-0.596274264851138,-0.843753880754735
2000,7,-0.91753600585568,0.196921662109661,1.03061209041997,-1.28600788012879,-0.489239860278198
2000,8,-1.18214317738767,0.458479803203667,1.41964006976891,-1.30461092200929,-0.573887841315605
2000,9,-1.15136752314474,0.283743675541701,1.33592081725394,-1.19570561433386,-0.71817621706906
2001,1,1.31026178324162,-0.766857292025873,-1.13446515414654,0.321691114238175,-0.741384696460826
2001,10,-0.755197073680776,0.00635007287832889,0.354505882972317,-0.853788594585814,-0.381923131927905
2001,11,-0.111552291129331,0.567143832593453,-0.268623374336976,0.131828124305044,-0.0337059857049485
2001,12,0.702257534985255,-0.906646194155447,-1.01070441136656,0.51422398518196,-0.84843155877168
2001,2,0.760636095611018,-0.0793798397558235,-1.25904399171933,1.33094919885217,-1.65623057015947
2001,3,0.410893523166452,-0.0460707654202611,-1.1255338432997,0.469137446179909,-1.7651664947464
2001,4,-0.00642857869815502,0.495065179932892,-0.93498681652479,0.120588786502231,-2.27566308601876
2001,5,-0.321482441205673,0.579156941370213,-0.4801964997479,-0.102819966451532,-1.38042747785268
2001,6,-0.783223013111622,0.0975404895019177,0.453913696830586,-0.83682193138925,-1.10579380505013
2001,7,-1.24528085980358,-0.0340576566435009,0.756549006752336,-1.26942878030473,-0.593947883580581
2001,8,-1.1235531002379,-0.777778300004746,1.16666683238347,-1.20556694903441,-0.469629594745621
2001,9,-1.07204882664235,-0.485641336569896,0.946346998684479,-0.971909298007591,-0.154965792759596
2002,1,1.15194166502284,-1.25448029828255,-1.28059600843644,0.75864728544517,-0.530079587579987
2002,10,-0.535854438286149,1.15305591065998,0.147073698412018,-1.23390213782461,-0.693798318173059
2002,11,1.20757051083652,-0.553351586038908,-0.0756433123990293,0.247537322297857,0.817271591993109
2002,12,2.5937440509124,-1.4952885242167,-0.332255477921314,0.816394227949223,1.06608808035598
2002,2,0.71071819594551,-0.1028600069104,-1.48925407700873,1.18741778581171,-0.977427525623585
2002,3,0.495394374507005,-0.251931765822015,-1.53748574183485,1.05913808693156,-1.38870336972882
2002,4,-0.470390074106171,0.631577779668803,-1.11170990060754,0.608617197686702,-1.74852475564766
2002,5,-1.04656108549958,1.46867304124941,-0.667821759405629,-0.0787910373558897,-1.32177659194791
2002,6,-1.22465799871296,1.64067891691666,0.388200498213238,-0.627107084264185,-0.797966609396563
2002,7,-1.29636210035112,1.38621943100892,1.2040269372805,-1.13485816484974,0.16536519605465
2002,8,-1.63425974745133,0.914431886321611,1.00336395590032,-1.23183513317123,-0.360153938079816
2002,9,-1.22560982307099,0.771366681798376,0.998721002335929,-1.31188850089309,-0.60951015852157
2003,1,2.14131020606273,-1.04042854189664,-0.757160101317318,0.996137507600145,1.16566864890902
2003,10,-0.39286926805783,0.489604675943455,0.756086836317436,-0.804697234067831,0.824737885750924
2003,11,0.514219345143574,-0.736824520083973,-0.125806069573157,0.329485444285337,0.499189486840855
2003,12,1.70875891446966,-2.09812816465048,-0.666707503673213,0.955271103098779,0.852264221773713
2003,2,1.00959104436654,0.188184855726563,-0.82453870719146,1.33275782792389,0.797841237153488
2003,3,0.709343338539469,-0.437588901462855,-1.04058080821571,0.73143172417555,0.243626347491998
2003,4,0.00488755533618682,0.216579476471633,-0.664036742912916,0.666622515772418,-0.412777815770446
2003,5,-0.546536022748472,0.868017602411402,-0.213040739160476,0.0499230649145025,-0.622643639107609
2003,6,-1.37779596209358,1.28574615760329,0.734262564028048,-0.692562231621494,-0.240063550529402
2003,7,-1.49444732508311,1.41024564856244,1.30849737670726,-1.0672068250482,0.264855809261209
2003,8,-0.679474158086488,0.878938610390275,1.61944909830528,-1.00183780288478,0.773643248950447
2003,9,-1.13412892643822,1.55331085308568,1.09241808955607,-1.19497355018579,0.450883465781249
2004,1,1.75243707667698,-1.38990079722057,-1.18299172173505,1.22703915242244,1.03253473611905
2004,10,-0.568004949935121,0.192007208519168,0.91757556103601,-0.900985200838193,0.158708500415152
2004,11,0.297626424561031,-0.846034599872702,-0.16100141065154,0.267130803908112,0.054180387805729
2004,12,0.749637236362686,-1.02350097952939,-0.757873278109104,0.499927202996016,-0.106030084274635
2004,2,1.12317541775797,-1.08465862421108,-1.30383335354977,1.59944449080798,1.0110354083104
2004,3,0.420834799794753,0.234599139636773,-1.15294665923868,0.781556587020227,0.723088344228851
2004,4,-0.029166605028842,0.926991045497316,-0.758775041687543,0.320614549314538,0.202786620190209
2004,5,-0.665091034454053,1.02091171411562,0.267429254424519,-0.15720802639382,0.42911427193316
2004,6,-1.07987493803058,1.20766095055435,0.935431542349879,-0.825281155407829,0.648605317343652
2004,7,-1.17368251642742,0.360190731393811,1.37967959213759,-1.20496407267717,0.691603972960953
2004,8,-1.09817111735714,-0.347490585637153,1.62985855769823,-1.14674344160672,0.543357561962391
2004,9,-0.860320786111951,-1.15073072248326,1.39754619805916,-1.07452746652895,0.835892348714407
2005,1,1.91498752537589,-1.4177493675667,-0.932926970707177,0.758044409087929,0.0559794947353234
2005,10,0.0898114397247524,-1.48272936504099,0.724518470692247,-0.765036582280937,-0.427350581900158
2005,11,0.495077099720996,-1.48764381863149,-0.0385607753781401,0.541181170869904,-0.0678890173672374
2005,12,1.44552660034371,-2.91338141027334,-0.787529214348501,1.78461365767405,0.113191095096418
2005,2,1.11185928372363,-0.474720328591023,-0.937221968369434,1.30390588797033,0.322697097047662
2005,3,0.97617143357353,-0.130162526857583,-0.779879496805333,0.811355904106586,0.106894220842839
2005,4,0.123971358351784,0.414795771288176,-0.595334045304306,0.632301626006777,-0.574517528740964
2005,5,0.15559307869074,0.222039980461069,0.128425659584074,-0.118419958808182,-0.0813823193391948
2005,6,-0.77455083562736,1.05203658685541,0.778483509346598,-0.533058372534995,-0.255176048737994
2005,7,-1.23248411010119,0.783379790575137,1.10581173563642,-1.00786656645717,0.555861355123071
2005,8,-1.64472981538965,-0.470897975798417,1.13543579805272,-1.23812227232528,0.501348415156367
2005,9,-1.09193137989895,-0.728087713700875,1.13406655173554,-1.18257152226546,-0.291248142676358
2006,1,1.57370561389158,-1.36587457966705,-0.776599149178316,1.19034981982479,-0.1722372192837
2006,10,-0.459920006167855,0.411519468894514,0.262460922249348,-0.414119479771255,-0.273436984073375
2006,11,0.709766371587481,-0.666930069019186,-0.235554282874326,0.702622846818949,-0.281532965256549
2006,12,1.13576065093635,-0.953060478065657,-0.735207005659583,2.4206051519636,-0.498685171658568
2006,2,1.09049611479898,-0.136169081245963,-1.03045555707871,1.24844126310441,-0.281802831295988
2006,3,1.37826434570968,-0.0613601765906832,-1.18283766492341,0.979644532969983,-1.0287920284635
2006,4,1.01667684792075,0.125935110246987,-0.655278081941182,0.942266198821201,-0.675537382837677
2006,5,-0.329837343903925,0.942280456667738,-0.0955765676150709,0.0774072008019152,-0.756047417937019
2006,6,-0.284678566028561,0.620110721290987,0.754339496093596,-0.640746972975664,-0.423212635962091
2006,7,-1.06549181439815,1.0531286876533,1.11117450637241,-1.22033741978675,0.397180123932863
2006,8,-1.11942852801978,0.332342161047685,1.11629822343518,-1.18920316219508,0.129742878848685
2006,9,-1.14713719266462,1.21257540414484,0.957108398207445,-0.863994430061921,-0.326330727803445
2007,1,0.681951948680641,-1.44013743392339,-1.18237151026063,1.61115751717718,-0.260573369526777
2007,10,-0.204513803430139,0.383670898548388,0.506031381821301,-0.575173592347792,-0.769450764562495
2007,11,-0.551929694110635,-0.947053923677276,-0.269303349229702,0.334007016964627,-0.770080451987853
2007,12,0.513267520785545,-0.894087034979743,-1.05240865273645,1.51116616706951,-0.907981998141249
2007,2,0.624525212412906,-0.557719989230457,-1.21305006499104,1.62183704121969,-0.847621960653362
2007,3,0.0227607016147268,0.736965506664927,-1.20612016461947,1.03252540201917,-1.33428038510859
2007,4,-0.384091332311564,1.63958681611877,-1.04096329409287,0.497042009000657,-1.13305027503348
2007,5,-1.02382305916889,1.17762817861245,-0.297362938162349,-0.0279771729600776,-1.02231524351696
2007,6,-1.1467141596166,0.773550883394151,0.755185072738996,-0.718959603549148,-1.0154786371845
2007,7,-0.972953335145354,0.906241130337457,1.7794370971864,-1.28002217915335,-0.136884768117176
2007,8,-0.875232701054402,1.08807591318569,2.01397929636626,-1.31796032706242,-0.284861313076297
2007,9,-1.18912322267988,1.29885136717794,1.50021045417712,-1.09433626112393,-0.553378022318232
2008,1,1.02566630019102,-1.75411641331598,-1.48690331265662,1.23362772975512,-1.157338218583
2008,10,-0.547593605368504,0.243881996418815,0.393569909329041,-0.717538537849943,-0.113766244071889
2008,11,0.018001579824583,0.110099648677622,-0.26753169589592,0.476974838824009,0.0978986861948682
2008,12,0.0824083613845288,0.735327355468096,-1.09313277404612,0.858121884389505,-0.466031380886434
2008,2,0.965701365635213,-1.42102566996036,-1.52920120398168,1.02042481227746,-1.27517972247142
2008,3,0.129153513189941,-0.636897297077286,-1.56681364331155,0.586267709871941,-1.79970934779461
2008,4,-0.16316232298689,0.242243845221984,-1.42257131304012,0.0309755222584384,-1.83704081658369
2008,5,-0.564409169027012,1.87438848766454,-0.70254297736545,-0.0850781765099514,-1.62213749384366
2008,6,-0.682752664208587,1.33434464310928,-0.113921117786039,-0.810080058686032,-0.933799182580925
2008,7,-0.749486127532603,1.25789758725716,0.706755454695743,-1.29552471405376,-0.306450596231429
2008,8,-0.716806824573616,1.97322360987334,1.26610519198888,-1.32562546931873,-0.131667358021353
2008,9,-0.749274611008597,1.48014009962723,0.952903709710627,-1.00661775114574,-0.238264443599807
2009,1,0.503643518943254,0.465032407990991,-1.76352825485564,0.798178749441226,-1.23784825368234
2009,10,-0.320107583799631,0.208388720487478,0.707339808119179,-0.653289143207108,0.458349759539064
2009,11,0.382656067211599,-0.319095964892084,-0.0327212253716633,0.419184833723026,0.148903367648863
2009,12,1.28181281076276,-1.0650008098491,-0.912967317068936,0.417720705426874,0.483357345860423
2009,2,1.05369223962187,-0.359503694413914,-1.69328233297877,0.905017052463258,-1.49718951758335
2009,3,0.501528353703191,-0.534785872474824,-1.62698478093799,0.724627833858153,-1.58885401564617
2009,4,-0.279919444238417,0.981050034992736,-1.31047107720962,0.299772252392869,-1.88921491754192
2009,5,-0.367487285177063,0.652327694828662,-0.742518063832349,-0.0909777522914809,-1.49637991946503
2009,6,-0.48392713164258,0.856004493634642,0.660437477432634,-1.03219693373143,-0.701624433316794
2009,7,-1.07934614672057,1.84708596771736,0.835739520235667,-1.28475906481736,-0.57253851111841
2009,8,-0.828804824034999,1.87056613487194,1.3892683005858,-1.24897404675557,-0.121862225255063
2009,9,-0.903470157009255,0.63266988046669,1.56360217601227,-1.10393922024279,0.705996828397705
2010,1,2.76803366669366,-1.9719905224945,-0.998442623850019,1.31045140270607,0.863148818697759
2010,10,-0.969851480186161,1.19575435160815,0.622361539591903,-0.146416586920783,0.929372758551773
2010,11,0.421152074580762,-1.15892147846741,-0.157326624463702,0.733197290650324,-0.339014431657083
2010,12,1.77052173947953,-2.41592949683568,-0.746486354807868,1.78508734624046,-0.429599465562152
2010,2,2.22919532178738,-0.736278469685029,-0.881984551394622,0.918069552242719,0.722098835417574
2010,3,1.38133133530777,0.519091397486412,-0.789618277837286,0.868026281686997,0.637990586459044
2010,4,0.638062269949315,0.966852724620201,-0.677765064135785,0.627736990730543,0.475981007449087
2010,5,-0.444902332963402,1.85691487489834,-0.333595995858474,-0.0402103501713348,-0.449029820401769
2010,6,-1.02107334435681,1.40423909417406,0.326174772404104,-0.623286223140458,-0.337575146113407
2010,7,-1.86089970292418,1.36983791904061,0.823578328648378,-1.13830317260538,-0.410349021415493
2010,8,-1.64832559629776,0.70747878512197,0.832812440814636,-1.19083954087901,-1.05209046320174
2010,9,-1.06327089089608,-0.21971479228434,1.0297182952973,-1.11328380377999,-1.12036657117984
2011,1,1.25357535480791,-1.15782937766952,-1.18784583937746,1.20236428437262,-0.597456142093289
2011,10,-0.755408590204782,-0.107774460500893,0.83743812939152,-0.822137585830799,0.470223865274386
2011,11,-0.320847891633654,-0.136715131644906,-0.190284157545515,0.361394828622036,0.0170288297096085
2011,12,-0.261623264911865,0.428447031261767,-1.04794100519908,0.989419742476639,-0.405941209437987
2011,2,1.03962639077545,-0.617785533114258,-1.33786795623705,1.49480238023018,-0.84564294303081
2011,3,1.42321160706103,-1.13107290812128,-1.38157228000625,0.984682856812623,-0.657006581462858
2011,4,0.815207358804667,-0.0056630358984313,-1.13306934631011,0.714852624351494,-1.09059135149506
2011,5,0.313595922123513,0.959208019034991,-0.566375022751049,-0.105486070041363,-0.738236259334036
2011,6,-0.0434439703992732,1.18145053140505,0.497546304497812,-0.672581186638737,-0.520274454813699
2011,7,-0.526336194705862,0.904056928741682,1.25382978586883,-1.2745962919382,0.341317853768963
2011,8,-1.28081563583665,0.63703828365824,1.46226333970474,-1.32592690749735,0.626476302109644
2011,9,-1.14819477528465,0.988694740577947,1.13020450683701,-1.28329493652121,0.761589232522166
2012,1,0.278801453924462,-0.96561963724136,-1.43933163168505,0.839002091345656,-0.548790299647767
2012,10,-0.20155257209405,0.674169710786408,0.335910163347416,-1.05088610080582,-0.289808857132682
2012,11,0.837628110349344,-0.296161848136451,0.00780543201202254,0.098546025255195,-0.0398229492655682
2012,12,1.44637266643973,-0.912652748543827,-0.738130100852727,1.62179397862275,0.142066761316405
2012,2,0.17346622496928,-1.03387593710932,-1.55369889318329,1.29288186315227,-1.05667818587221
2012,3,0.483337932638641,-1.39317709961423,-1.67156297869041,1.62988974684852,-1.45113238018574
2012,4,0.83350353813122,-1.65691944230402,-1.11828786084909,0.514740736345302,-1.20366522202005
2012,5,0.083042910956548,-0.232273951460044,-0.54574767309784,-0.00946025627347338,-1.01439917302675
2012,6,0.0413741557272891,0.0210934336498073,0.245559827552412,-0.880185966513467,-0.600244757834161
2012,7,-0.496512364820961,0.858188695230416,0.970968198950587,-1.32945804044689,-0.103871155959122
2012,8,-0.895749803883022,0.516361145491694,1.36115824476658,-1.35719035287986,-0.0794033017166404
2012,9,-0.623316520962791,0.301763338706841,1.00885555000466,-1.23037100487507,0.196939522669029
2013,1,0.60347931827427,0.220947879663182,-1.20433156084248,2.01975394635887,-0.310858408208933
2013,10,-0.10689892760119,-0.654916960242426,0.763967674027421,-0.704405956749849,0.289593529543129
2013,11,0.138671756770228,-0.390082516754758,-0.278271368562134,-0.0483344490529951,-0.115475395655005
2013,12,-0.0314932867929122,0.376572243362121,-1.01574691774921,0.842527558164022,-0.404322013201352
2013,2,-0.0897660891566727,0.420802325676556,-1.38619118840585,1.93782584470155,-0.824233570568638
2013,3,-0.0160525805404457,1.026918268504,-1.31958299473756,0.726082140860257,-0.798596296821921
2013,4,-0.223127257542702,1.18363473300083,-0.999335137495878,0.747099710106336,-1.04732282983832
2013,5,-0.494714474366906,1.55549505468145,-0.325671820932876,0.00501784211012798,-1.13547906938843
2013,6,-0.471024623678191,1.49542951079765,0.484491236239334,-0.643293332326633,-0.807142054737494
2013,7,-1.01218965034854,1.03893137728076,0.922052283759117,-1.21856845363327,-0.500664189281122
2013,8,-0.952330474054731,0.453565349613175,1.26878760253832,-1.35692064503583,-0.132566911486149
2013,9,-0.241106162083245,-0.565910745214612,1.73229387215994,-1.21068686516599,0.410943291944257
2014,1,0.494654066672983,-0.397181171941025,-1.29726890706363,1.44411505943066,-0.134455973762223
